"count","name","year"
"15094","Honore St & Division St","2018"
"483","Hoyne Ave & 47th St","2018"
"334","Hoyne Ave & Balmoral Ave","2018"
"8000","Humboldt Blvd & Armitage Ave","2018"
"8","Humphrey Ave & Ontario St","2018"
"4406","Indiana Ave & 26th St","2018"
"7783","Indiana Ave & 31st St","2018"
"898","Indiana Ave & 40th St","2018"
"39376","Indiana Ave & Roosevelt Rd","2018"
"16867","Jefferson St & Monroe St","2018"
"899","Jeffery Blvd & 67th St","2018"
"784","Jeffery Blvd & 71st St","2018"
"264","Jeffery Blvd & 76th St","2018"
"257","Karlov Ave & Madison St","2018"
"861","Kedzie Ave & 21st St","2018"
"421","Kedzie Ave & 24th St","2018"
"992","Kedzie Ave & Bryn Mawr Ave","2018"
"1432","Kedzie Ave & Chicago Ave","2018"
"1827","Kedzie Ave & Foster Ave","2018"
"151","Kedzie Ave & Harrison St","2018"
"1353","Kedzie Ave & Lake St","2018"
"2771","Kedzie Ave & Leland Ave","2018"
"19673","Kedzie Ave & Milwaukee Ave","2018"
"7321","Kedzie Ave & Palmer Ct","2018"
"317","Kedzie Ave & Roosevelt Rd","2018"
"25","Kenton Ave & Madison St","2018"
"1387","Keystone Ave & Fullerton Ave","2018"
"1580","Keystone Ave & Montrose Ave","2018"
"1258","Kilbourn Ave & Irving Park Rd","2018"
"1104","Kilbourn Ave & Milwaukee Ave","2018"
"118","Kildare Ave & Montrose Ave","2018"
"2984","Kimball Ave & Belmont Ave","2018"
"15721","Kimbark Ave & 53rd St","2018"
"37920","Kingsbury St & Erie St","2018"
"69244","Kingsbury St & Kinzie St","2018"
"1051","Knox Ave & Montrose Ave","2018"
"3803","Kosciuszko Park","2018"
"178","Kostner Ave & Adams St","2018"
"74","Kostner Ave & Lake St","2018"
"2286","Laflin St & Cullerton St","2018"
"3530","Lake Park Ave & 35th St","2018"
"3183","Lake Park Ave & 47th St","2018"
"7940","Lake Park Ave & 53rd St","2018"
"9241","Lake Park Ave & 56th St","2018"
"18197","Lakefront Trail & Bryn Mawr Ave","2018"
"875","Lakefront Trail & Wilson Ave","2018"
"27513","Lakeview Ave & Fullerton Pkwy","2018"
"59","Laramie Ave & Gladys Ave","2018"
"147","Laramie Ave & Kinzie St","2018"
"47","Laramie Ave & Madison St","2018"
"13133","Larrabee St & Armitage Ave","2018"
"18413","Larrabee St & Division St","2018"
"43606","Larrabee St & Kingsbury St","2018"
"10226","Larrabee St & Menomonee St","2018"
"8112","Larrabee St & North Ave","2018"
"18651","Larrabee St & Oak St","2018"
"24057","Larrabee St & Webster Ave","2018"
"15353","LaSalle Dr & Huron St","2018"
"13287","LaSalle St & Adams St","2018"
"41109","LaSalle St & Illinois St","2018"
"53525","LaSalle St & Jackson Blvd","2018"
"23302","LaSalle St & Washington St","2018"
"3613","Leavitt St & Addison St","2018"
"1570","Leavitt St & Archer Ave","2018"
"7467","Leavitt St & Armitage Ave","2018"
"40","Leavitt St & Belmont Ave","2018"
"1152","Leavitt St & Chicago Ave","2018"
"354","Leavitt St & Division St","2018"
"4758","Leavitt St & Lawrence Ave","2018"
"8658","Leavitt St & North Ave","2018"
"4284","Lincoln Ave & Addison St","2018"
"8504","Lincoln Ave & Belle Plaine Ave","2018"
"14086","Lincoln Ave & Belmont Ave","2018"
"15160","Lincoln Ave & Diversey Pkwy","2018"
"19205","Lincoln Ave & Fullerton Ave","2018"
"17399","Lincoln Ave & Roscoe St","2018"
"9149","Lincoln Ave & Sunnyside Ave","2018"
"7339","Lincoln Ave & Waveland Ave","2018"
"2743","Lincoln Ave & Winona St","2018"
"145","Lincolnwood Dr & Central St","2018"
"8192","Logan Blvd & Elston Ave","2018"
"19","Lombard Ave & Garfield St","2018"
"23","Lombard Ave & Madison St","2018"
"1454","Loomis St & Archer Ave","2018"
"8995","Loomis St & Jackson Blvd","2018"
"22348","Loomis St & Lexington St","2018"
"927","Malcolm X College Vaccination Site","2018"
"2033","Manor Ave & Leland Ave","2018"
"688","Maplewood Ave & Peterson Ave","2018"
"8784","Marine Dr & Ainslie St","2018"
"80","Marion St & South Blvd","2018"
"139","Marshfield Ave & 44th St","2018"
"41","Marshfield Ave & 59th St","2018"
"244","May St & 69th St","2018"
"4098","May St & Cullerton St","2018"
"19014","May St & Taylor St","2018"
"32588","McClurg Ct & Erie St","2018"
"25568","McClurg Ct & Ohio St","2018"
"11378","McCormick Place","2018"
"18333","Michigan Ave & 14th St","2018"
"19297","Michigan Ave & 18th St","2018"
"1","Michigan Ave & 71st St","2018"
"22035","Michigan Ave & 8th St","2018"
"14835","Michigan Ave & Ida B Wells Dr","2018"
"28704","Michigan Ave & Jackson Blvd","2018"
"44584","Michigan Ave & Lake St","2018"
"20914","Michigan Ave & Madison St","2018"
"60690","Michigan Ave & Oak St","2018"
"20084","Michigan Ave & Pearson St","2018"
"75998","Michigan Ave & Washington St","2018"
"27800","Mies van der Rohe Way & Chestnut St","2018"
"27338","Mies van der Rohe Way & Chicago Ave","2018"
"724","Millard Ave & 26th St","2018"
"68739","Millennium Park","2018"
"831","Milwaukee Ave & Cuyler Ave","2018"
"27049","Milwaukee Ave & Grand Ave","2018"
"5861","Milwaukee Ave & Rockwell St","2018"
"18199","Milwaukee Ave & Wabansia Ave","2018"
"19278","MLK Jr Dr & 29th St","2018"
"820","MLK Jr Dr & 47th St","2018"
"534","MLK Jr Dr & 56th St","2018"
"237","MLK Jr Dr & 63rd St","2018"
"300","MLK Jr Dr & 83rd St","2018"
"1821","MLK Jr Dr & Pershing Rd","2018"
"2362","Monticello Ave & Irving Park Rd","2018"
"25984","Montrose Harbor","2018"
"9631","Morgan Ave & 14th Pl","2018"
"8509","Morgan St & 18th St","2018"
"3472","Morgan St & 31st St","2018"
"36060","Morgan St & Lake St","2018"
"120","Morgan St & Pershing Rd","2018"
"28867","Morgan St & Polk St","2018"
"7102","Museum of Science and Industry","2018"
"36994","New St & Illinois St","2018"
"13682","Noble St & Milwaukee Ave","2018"
"99","Normal Ave & 72nd St","2018"
"2135","Normal Ave & Archer Ave","2018"
"10","Oak Park Ave & Harrison St","2018"
"46","Oak Park Ave & South Blvd","2018"
"3929","Oakley Ave & Irving Park Rd","2018"
"758","Oakley Ave & Touhy Ave","2018"
"16442","Ogden Ave & Chicago Ave","2018"
"3031","Ogden Ave & Congress Pkwy","2018"
"14163","Ogden Ave & Race Ave","2018"
"4491","Ogden Ave & Roosevelt Rd","2018"
"15839","Orleans St & Chestnut St NEXT Apts","2018"
"9148","Orleans St & Elm St","2018"
"3396","Orleans St & Hubbard St","2018"
"51463","Orleans St & Merchandise Mart Plaza","2018"
"13536","Paulina Ave & North Ave","2018"
"7035","Paulina St & 18th St","2018"
"9558","Paulina St & Flournoy St","2018"
"4395","Paulina St & Howard St","2018"
"5152","Paulina St & Montrose Ave","2018"
"26711","Peoria St & Jackson Blvd","2018"
"269","Perry Ave & 69th St","2018"
"144","Phillips Ave & 79th St","2018"
"80","Phillips Ave & 83rd St","2018"
"19271","Pine Grove Ave & Irving Park Rd","2018"
"20775","Pine Grove Ave & Waveland Ave","2018"
"889","Prairie Ave & 43rd St","2018"
"2760","Prairie Ave & Garfield Blvd","2018"
"605","Princeton Ave & 47th St","2018"
"717","Princeton Ave & Garfield Blvd","2018"
"212","Pulaski Rd & Congress Pkwy","2018"
"988","Pulaski Rd & Eddy St Temp","2018"
"187","Pulaski Rd & Lake St","2018"
"2400","Racine Ave & 13th St","2018"
"5097","Racine Ave & 15th St","2018"
"8387","Racine Ave & 18th St","2018"
"1456","Racine Ave & 35th St","2018"
"20","Racine Ave & 61st St","2018"
"44","Racine Ave & 65th St","2018"
"14351","Racine Ave & Belmont Ave","2018"
"13125","Racine Ave & Congress Pkwy","2018"
"15905","Racine Ave & Fullerton Ave","2018"
"92","Racine Ave & Garfield Blvd","2018"
"15997","Racine Ave & Randolph St","2018"
"970","Racine Ave & Washington Blvd","2018"
"9613","Racine Ave & Wrightwood Ave","2018"
"323","Rainbow Beach","2018"
"7504","Ravenswood Ave & Berteau Ave","2018"
"9368","Ravenswood Ave & Irving Park Rd","2018"
"28108","Ravenswood Ave & Lawrence Ave","2018"
"3537","Rhodes Ave & 32nd St","2018"
"4369","Richmond St & Diversey Ave","2018"
"1206","Ridge Blvd & Howard St","2018"
"1412","Ridge Blvd & Touhy Ave","2018"
"17","Ridgeland Ave & Lake St","2018"
"14859","Ritchie Ct & Banks St","2018"
"4224","Rockwell St & Eastwood Ave","2018"
"24649","Rush St & Cedar St","2018"
"24854","Rush St & Hubbard St","2018"
"24622","Rush St & Superior St","2018"
"942","Sacramento Blvd & Franklin Blvd","2018"
"532","Saginaw Ave & Exchange Ave","2018"
"15694","Sangamon St & Washington Blvd","2018"
"1970","Sawyer Ave & Irving Park Rd","2018"
"22898","Sedgwick St & Huron St","2018"
"24932","Sedgwick St & North Ave","2018"
"5619","Sedgwick St & Schiller St","2018"
"24331","Sedgwick St & Webster Ave","2018"
"54","Seeley Ave & Garfield Blvd","2018"
"6195","Seeley Ave & Roscoe St","2018"
"43223","Shedd Aquarium","2018"
"33248","Sheffield Ave & Fullerton Ave","2018"
"19865","Sheffield Ave & Kingsbury St","2018"
"28947","Sheffield Ave & Waveland Ave","2018"
"23071","Sheffield Ave & Webster Ave","2018"
"24751","Sheffield Ave & Wellington Ave","2018"
"18094","Sheffield Ave & Willow St","2018"
"15258","Sheffield Ave & Wrightwood Ave","2018"
"9396","Sheridan Rd & Buena Ave","2018"
"384","Sheridan Rd & Columbia Ave","2018"
"3508","Sheridan Rd & Greenleaf Ave","2018"
"23325","Sheridan Rd & Irving Park Rd","2018"
"7083","Sheridan Rd & Lawrence Ave","2018"
"7856","Sheridan Rd & Loyola Ave","2018"
"14771","Sheridan Rd & Montrose Ave","2018"
"5763","Sheridan Rd & Noyes St NU","2018"
"2161","Shields Ave & 28th Pl","2018"
"4273","Shields Ave & 31st St","2018"
"67","Shields Ave & 43rd St","2018"
"15110","Shore Dr & 55th St","2018"
"247","Smith Park","2018"
"99","South Chicago Ave & 83rd St","2018"
"1354","South Shore Dr & 67th St","2018"
"1131","South Shore Dr & 71st St","2018"
"1024","South Shore Dr & 74th St","2018"
"10005","Southport Ave & Belmont Ave","2018"
"5131","Southport Ave & Clark St","2018"
"15765","Southport Ave & Clybourn Ave","2018"
"9590","Southport Ave & Irving Park Rd","2018"
"24909","Southport Ave & Roscoe St","2018"
"20577","Southport Ave & Waveland Ave","2018"
"21886","Southport Ave & Wellington Ave","2018"
"12179","Southport Ave & Wrightwood Ave","2018"
"7338","Spaulding Ave & Armitage Ave","2018"
"1988","Spaulding Ave & Division St","2018"
"43214","St. Clair St & Erie St","2018"
"1606","St. Louis Ave & Balmoral Ave","2018"
"4441","St. Louis Ave & Fullerton Ave","2018"
"4980","State St & 19th St","2018"
"1057","State St & 29th St","2018"
"17034","State St & 33rd St","2018"
"7071","State St & 35th St","2018"
"27","State St & 54th St","2018"
"181","State St & 76th St","2018"
"478","State St & 79th St","2018"
"16592","State St & Harrison St","2018"
"38392","State St & Kinzie St","2018"
"22757","State St & Pearson St","2018"
"343","State St & Pershing Rd","2018"
"37375","State St & Randolph St","2018"
"22509","State St & Van Buren St","2018"
"4270","Stave St & Armitage Ave","2018"
"24283","Stetson Ave & South Water St","2018"
"12","Stewart Ave & 63rd St","2018"
"20938","Stockton Dr & Wrightwood Ave","2018"
"489","Stony Island Ave & 64th St","2018"
"636","Stony Island Ave & 67th St","2018"
"464","Stony Island Ave & 71st St","2018"
"415","Stony Island Ave & 75th St","2018"
"109","Stony Island Ave & 82nd St","2018"
"130","Stony Island Ave & South Chicago Ave","2018"
"145165","Streeter Dr & Grand Ave","2018"
"4554","Talman Ave & Addison St","2018"
"64517","Theater on the Lake","2018"
"26","Throop St & 52nd St","2018"
"16295","Throop St & Taylor St","2018"
"4001","Troy St & Elston Ave","2018"
"2801","Troy St & North Ave","2018"
"1","TS ~ DIVVY PARTS TESTING","2018"
"765","Union Ave & Root St","2018"
"23521","University Ave & 57th St","2018"
"6361","University Library NU","2018"
"997","Valli Produce - Evanston Plaza","2018"
"214","Vernon Ave & 75th St","2018"
"134","Vernon Ave & 79th St","2018"
"19195","Wabash Ave & 16th St","2018"
"154","Wabash Ave & 83rd St","2018"
"184","Wabash Ave & 87th St","2018"
"23963","Wabash Ave & 9th St","2018"
"24014","Wabash Ave & Adams St","2018"
"5847","Wabash Ave & Cermak Rd","2018"
"42386","Wabash Ave & Grand Ave","2018"
"44126","Wabash Ave & Roosevelt Rd","2018"
"25132","Wabash Ave & Wacker Pl","2018"
"35103","Wacker Dr & Washington St","2018"
"3400","Wallace St & 35th St","2018"
"784","Walsh Park","2018"
"1450","Warren Park East","2018"
"1242","Warren Park West","2018"
"3399","Washtenaw Ave & Lawrence Ave","2018"
"2349","Washtenaw Ave & Ogden Ave","2018"
"3153","Wells St & 19th St","2018"
"42688","Wells St & Concord Ln","2018"
"25726","Wells St & Elm St","2018"
"25336","Wells St & Evergreen Ave","2018"
"35224","Wells St & Hubbard St","2018"
"37168","Wells St & Huron St","2018"
"15084","Wells St & Polk St","2018"
"11930","Wells St & Walton St","2018"
"2983","Wentworth Ave & 24th St Temp","2018"
"3193","Wentworth Ave & 33rd St","2018"
"2901","Wentworth Ave & 35th St","2018"
"413","Wentworth Ave & 63rd St","2018"
"9650","Wentworth Ave & Cermak Rd","2018"
"367","Western & 28th - Velasquez Institute Vaccination Site","2018"
"2691","Western Ave & 21st St","2018"
"1226","Western Ave & 24th St","2018"
"3446","Western Ave & Congress Pkwy","2018"
"9642","Western Ave & Division St","2018"
"102","Western Ave & Fillmore St","2018"
"1281","Western Ave & Granville Ave","2018"
"1245","Western Ave & Howard St","2018"
"12144","Western Ave & Leland Ave","2018"
"2265","Western Ave & Lunt Ave","2018"
"2305","Western Ave & Monroe St","2018"
"6008","Western Ave & Roscoe St","2018"
"12021","Western Ave & Walton St","2018"
"15128","Western Ave & Winnebago Ave","2018"
"323","Western Blvd & 48th Pl","2018"
"35984","Wilton Ave & Belmont Ave","2018"
"27431","Wilton Ave & Diversey Pkwy","2018"
"6270","Winchester Ave & Elston Ave","2018"
"4704","Winchester Ravenswood Ave & Balmoral Ave","2018"
"8802","Winthrop Ave & Lawrence Ave","2018"
"31","Wisconsin Ave & Madison St","2018"
"404","Wolcott Ave & Fargo Ave","2018"
"18421","Wolcott Ave & Polk St","2018"
"7008","Wolcott Ravenswood Ave & Montrose Ave","2018"
"925","Wood St & 35th St","2018"
"1725","Wood St & Augusta Blvd","2018"
"1285","Wood St & Chicago Ave","2018"
"7600","Wood St & Hubbard St","2018"
"21131","Wood St & Milwaukee Ave","2018"
"12027","Wood St & Taylor St Temp","2018"
"6832","Woodlawn Ave & 55th St","2018"
"66","Woodlawn Ave & 75th St","2018"
"2036","Woodlawn Ave & Lake Park Ave","2018"
"234","Yates Blvd & 75th St","2018"
"1120","2112 W Peterson Ave","2019"
"2375","63rd St Beach","2019"
"12915","900 W Harrison St","2019"
"24445","Aberdeen St & Jackson Blvd","2019"
"19029","Aberdeen St & Monroe St","2019"
"20901","Aberdeen St & Randolph St","2019"
"15401","Ada St & Washington Blvd","2019"
"32171","Adler Planetarium","2019"
"458","Albany Ave & 26th St","2019"
"7584","Albany Ave & Bloomingdale Ave","2019"
"2151","Albany Ave & Montrose Ave","2019"
"1131","Archer Damen Ave & 37th St","2019"
"10504","Artesian Ave & Hubbard St","2019"
"4371","Ashland Ave & 13th St","2019"
"204","Ashland Ave & 50th St","2019"
"180","Ashland Ave & 63rd St","2019"
"104","Ashland Ave & 66th St","2019"
"1120","Ashland Ave & Archer Ave","2019"
"10059","Ashland Ave & Augusta Blvd","2019"
"5392","Ashland Ave & Belle Plaine Ave","2019"
"13064","Ashland Ave & Blackhawk St","2019"
"11551","Ashland Ave & Chicago Ave","2019"
"39018","Ashland Ave & Division St","2019"
"223","Ashland Ave & Garfield Blvd","2019"
"9223","Ashland Ave & Grace St","2019"
"9117","Ashland Ave & Grand Ave","2019"
"10784","Ashland Ave & Lake St","2019"
"1163","Ashland Ave & McDowell Ave","2019"
"771","Ashland Ave & Pershing Rd","2019"
"7685","Ashland Ave & Wellington Ave","2019"
"10335","Ashland Ave & Wrightwood Ave","2019"
"314","Austin Blvd & Chicago Ave","2019"
"872","Austin Blvd & Lake St","2019"
"320","Austin Blvd & Madison St","2019"
"2371","Avers Ave & Belmont Ave","2019"
"3446","Avondale Ave & Irving Park Rd","2019"
"99","Bennett Ave & 79th St","2019"
"10536","Benson Ave & Church St","2019"
"1294","Bernard St & Elston Ave","2019"
"30802","Bissell St & Armitage Ave","2019"
"6730","Blackstone Ave & Hyde Park Blvd","2019"
"12957","Blue Island Ave & 18th St","2019"
"1035","Bosworth Ave & Howard St","2019"
"10858","Broadway & Argyle St","2019"
"36606","Broadway & Barry Ave","2019"
"22359","Broadway & Belmont Ave","2019"
"11095","Broadway & Berwyn Ave","2019"
"24786","Broadway & Cornelia Ave","2019"
"9070","Broadway & Granville Ave","2019"
"8869","Broadway & Ridge Ave","2019"
"16115","Broadway & Sheridan Rd","2019"
"9276","Broadway & Thorndale Ave","2019"
"22037","Broadway & Waveland Ave","2019"
"15439","Broadway & Wilson - Truman College Vaccination Site","2019"
"20313","Buckingham Fountain","2019"
"1097","Budlong Woods Library","2019"
"19216","Burling St & Diversey Pkwy","2019"
"21700","Burnham Harbor","2019"
"1857","California Ave & 21st St","2019"
"1808","California Ave & 23rd Pl","2019"
"310","California Ave & 26th St","2019"
"5138","California Ave & Altgeld St","2019"
"2390","California Ave & Byron St","2019"
"8327","California Ave & Cortez St","2019"
"4425","California Ave & Division St","2019"
"4085","California Ave & Fletcher St","2019"
"6903","California Ave & Francis Pl Temp","2019"
"1529","California Ave & Lake St","2019"
"17934","California Ave & Milwaukee Ave","2019"
"3663","California Ave & Montrose Ave","2019"
"6529","California Ave & North Ave","2019"
"16079","Calumet Ave & 18th St","2019"
"8196","Calumet Ave & 21st St","2019"
"5989","Calumet Ave & 33rd St","2019"
"2010","Calumet Ave & 35th St","2019"
"1356","Calumet Ave & 51st St","2019"
"69","Calumet Ave & 71st St","2019"
"5223","Campbell Ave & Fullerton Ave","2019"
"5056","Campbell Ave & Montrose Ave","2019"
"8772","Campbell Ave & North Ave","2019"
"104516","Canal St & Adams St","2019"
"6340","Canal St & Harrison St","2019"
"20720","Canal St & Jackson Blvd","2019"
"58416","Canal St & Madison St","2019"
"27268","Canal St & Monroe St","2019"
"15641","Canal St & Taylor St","2019"
"12994","Cannon Dr & Fullerton Ave","2019"
"35","Carpenter St & 63rd St","2019"
"13960","Carpenter St & Huron St","2019"
"363","Central Ave & Chicago Ave","2019"
"163","Central Ave & Harrison St","2019"
"214","Central Ave & Lake St","2019"
"254","Central Ave & Madison St","2019"
"149","Central Park Ave & 24th St","2019"
"4226","Central Park Ave & Bloomingdale Ave","2019"
"2958","Central Park Ave & Elbridge Ave","2019"
"2146","Central Park Ave & North Ave","2019"
"454","Central Park Ave & Ogden Ave","2019"
"203","Central Park Blvd & 5th Ave","2019"
"2061","Central St & Girard Ave","2019"
"3088","Central St Metra","2019"
"1125","Cherry Ave & Blackhawk St","2019"
"4018","Chicago Ave & Sheridan Rd","2019"
"5878","Chicago Ave & Washington St","2019"
"2578","Christiana Ave & Lawrence Ave","2019"
"52","Cicero Ave & Flournoy St","2019"
"183","Cicero Ave & Lake St","2019"
"122","Cicero Ave & Quincy St","2019"
"27555","Cityfront Plaza Dr & Pioneer Ct","2019"
"6407","Claremont Ave & Hirsch St","2019"
"15223","Clarendon Ave & Gordon Ter","2019"
"10726","Clarendon Ave & Junior Ter","2019"
"7014","Clarendon Ave & Leland Ave","2019"
"8484","Clark St & 9th St AMLI","2019"
"43987","Clark St & Armitage Ave","2019"
"14595","Clark St & Berwyn Ave","2019"
"8605","Clark St & Bryn Mawr Ave","2019"
"19284","Clark St & Chicago Ave","2019"
"2892","Clark St & Columbia Ave","2019"
"28615","Clark St & Drummond Pl","2019"
"52685","Clark St & Elm St","2019"
"4952","Clark St & Elmdale Ave","2019"
"14919","Clark St & Grace St","2019"
"23826","Clark St & Ida B Wells Dr","2019"
"1354","Clark St & Jarvis Ave","2019"
"31484","Clark St & Lake St","2019"
"10821","Clark St & Leland Ave","2019"
"39527","Clark St & Lincoln Ave","2019"
"6311","Clark St & Lunt Ave","2019"
"8705","Clark St & Montrose Ave","2019"
"17916","Clark St & Newport St","2019"
"19209","Clark St & North Ave","2019"
"31184","Clark St & Randolph St","2019"
"25942","Clark St & Schiller St","2019"
"2819","Clark St & Schreiber Ave","2019"
"846","Clark St & Touhy Ave","2019"
"22665","Clark St & Wellington Ave","2019"
"15451","Clark St & Winnemac Ave","2019"
"31454","Clark St & Wrightwood Ave","2019"
"15943","Clifton Ave & Armitage Ave","2019"
"5144","Clinton St & 18th St","2019"
"42308","Clinton St & Jackson Blvd","2019"
"46710","Clinton St & Lake St","2019"
"97219","Clinton St & Madison St","2019"
"4660","Clinton St & Polk St","2019"
"12113","Clinton St & Roosevelt Rd","2019"
"13595","Clinton St & Tilden St","2019"
"98839","Clinton St & Washington Blvd","2019"
"12217","Clybourn Ave & Division St","2019"
"63261","Columbus Dr & Randolph St","2019"
"109","Commercial Ave & 83rd St","2019"
"1482","Conservatory Dr & Lake St","2019"
"11524","Cornell Ave & Hyde Park Blvd","2019"
"443","Cornell Dr & Hayes Dr","2019"
"1567","Cottage Grove Ave & 43rd St","2019"
"1862","Cottage Grove Ave & 47th St","2019"
"1706","Cottage Grove Ave & 51st St","2019"
"854","Cottage Grove Ave & 63rd St","2019"
"293","Cottage Grove Ave & 67th St","2019"
"90","Cottage Grove Ave & 71st St","2019"
"120","Cottage Grove Ave & 78th St","2019"
"211","Cottage Grove Ave & 83rd St","2019"
"1626","Cottage Grove Ave & Oakwood Blvd","2019"
"67009","Daley Center Plaza","2019"
"124","Damen Ave & 51st St","2019"
"77","Damen Ave & 59th St","2019"
"125","Damen Ave & 74th St","2019"
"8611","Damen Ave & Charleston St","2019"
"18876","Damen Ave & Chicago Ave","2019"
"7156","Damen Ave & Clybourn Ave","2019"
"17986","Damen Ave & Cortland St","2019"
"486","Damen Ave & Coulter St","2019"
"3598","Damen Ave & Cullerton St","2019"
"15563","Damen Ave & Division St","2019"
"7273","Damen Ave & Foster Ave","2019"
"9293","Damen Ave & Grand Ave","2019"
"10778","Damen Ave & Leland Ave","2019"
"4149","Damen Ave & Madison St","2019"
"4996","Damen Ave & Melrose Ave","2019"
"336","Damen Ave & Pershing Rd","2019"
"40779","Damen Ave & Pierce Ave","2019"
"4917","Damen Ave & Sunnyside Ave","2019"
"12490","Damen Ave & Thomas St Augusta Blvd","2019"
"3945","Damen Ave & Walnut Lake St","2019"
"7030","Damen Ave & Wellington Ave","2019"
"19765","Dayton St & North Ave","2019"
"34748","Dearborn Pkwy & Delaware Pl","2019"
"23482","Dearborn St & Adams St","2019"
"48708","Dearborn St & Erie St","2019"
"39750","Dearborn St & Monroe St","2019"
"12974","Dearborn St & Van Buren St","2019"
"12366","Delano Ct & Roosevelt Rd","2019"
"27268","Desplaines St & Jackson Blvd","2019"
"40613","Desplaines St & Kinzie St","2019"
"22338","Desplaines St & Randolph St","2019"
"8","DIVVY CASSETTE REPAIR MOBILE STATION","2019"
"120","DIVVY Map Frame B/C Station","2019"
"172","Divvy Service Warehouse","2019"
"1868","Dodge Ave & Church St","2019"
"3675","Dodge Ave & Main St","2019"
"796","Dodge Ave & Mulford St","2019"
"1585","Dorchester Ave & 49th St","2019"
"962","Dorchester Ave & 63rd St","2019"
"3074","Drake Ave & Addison St","2019"
"2171","Drake Ave & Montrose Ave","2019"
"31449","Dusable Harbor","2019"
"27218","DuSable Lake Shore Dr & Belmont Ave","2019"
"24653","DuSable Lake Shore Dr & Diversey Pkwy","2019"
"90437","DuSable Lake Shore Dr & Monroe St","2019"
"76931","DuSable Lake Shore Dr & North Blvd","2019"
"25368","DuSable Lake Shore Dr & Wellington Ave","2019"
"1116","DuSable Museum","2019"
"3981","Eastlake Ter & Rogers Ave","2019"
"373","Eberhart Ave & 61st St","2019"
"13046","Eckhart Park","2019"
"92","Eggleston Ave & 69th St","2019"
"12200","Elizabeth May St & Fulton St","2019"
"179","Elizabeth St & 47th St","2019"
"20","Elizabeth St & 59th St","2019"
"8666","Ellis Ave & 53rd St","2019"
"17379","Ellis Ave & 55th St","2019"
"11432","Ellis Ave & 58th St","2019"
"14416","Ellis Ave & 60th St","2019"
"111","Ellis Ave & 83rd St","2019"
"1882","Elmwood Ave & Austin St","2019"
"28763","Elston Ave & Cortland St","2019"
"5372","Elston Ave & Wabansia Ave","2019"
"4167","Emerald Ave & 28th St","2019"
"6827","Emerald Ave & 31st St","2019"
"127","Evans Ave & 75th St","2019"
"917","Evanston Civic Center","2019"
"97","Exchange Ave & 79th St","2019"
"41624","Fairbanks Ct & Grand Ave","2019"
"13962","Fairbanks St & Superior St","2019"
"748","Fairfield Ave & Roosevelt Rd","2019"
"24082","Federal St & Polk St","2019"
"20480","Field Blvd & South Water St","2019"
"17679","Field Museum","2019"
"15718","Financial Pl & Ida B Wells Dr","2019"
"15089","Fort Dearborn Dr & 31st St","2019"
"3042","Francisco Ave & Foster Ave","2019"
"21976","Franklin St & Adams St Temp","2019"
"27793","Franklin St & Chicago Ave","2019"
"7634","Franklin St & Illinois St","2019"
"37692","Franklin St & Jackson Blvd","2019"
"29838","Franklin St & Lake St","2019"
"63857","Franklin St & Monroe St","2019"
"6179","Glenwood Ave & Morse Ave","2019"
"2099","Glenwood Ave & Touhy Ave","2019"
"34062","Green St & Madison St","2019"
"29447","Green St & Randolph St","2019"
"8512","Greenview Ave & Diversey Pkwy","2019"
"15066","Greenview Ave & Fullerton Ave","2019"
"3456","Greenview Ave & Jarvis Ave","2019"
"2933","Greenwood Ave & 47th St","2019"
"252","Greenwood Ave & 79th St","2019"
"4606","Halsted St & 18th St","2019"
"2941","Halsted St & 21st St","2019"
"2334","Halsted St & 35th St","2019"
"1575","Halsted St & 37th St","2019"
"510","Halsted St & 47th Pl","2019"
"57","Halsted St & 51st St","2019"
"138","Halsted St & 56th St","2019"
"66","Halsted St & 59th St","2019"
"322","Halsted St & 63rd St","2019"
"154","Halsted St & 69th St","2019"
"3745","Halsted St & Archer Ave","2019"
"31951","Halsted St & Clybourn Ave","2019"
"21679","Halsted St & Dickens Ave","2019"
"13869","Halsted St & Maxwell St","2019"
"3440","Halsted St & North Branch St","2019"
"15876","Halsted St & Polk St","2019"
"13104","Halsted St & Roosevelt Rd","2019"
"21866","Halsted St & Roscoe St","2019"
"14859","Halsted St & Willow St","2019"
"18920","Halsted St & Wrightwood Ave","2019"
"6265","Harper Ave & 59th St","2019"
"9586","Hermitage Ave & Polk St","2019"
"16377","Honore St & Division St","2019"
"501","Hoyne Ave & 47th St","2019"
"3183","Hoyne Ave & Balmoral Ave","2019"
"7763","Humboldt Blvd & Armitage Ave","2019"
"4418","Indiana Ave & 26th St","2019"
"6151","Indiana Ave & 31st St","2019"
"738","Indiana Ave & 40th St","2019"
"41472","Indiana Ave & Roosevelt Rd","2019"
"17151","Jefferson St & Monroe St","2019"
"720","Jeffery Blvd & 67th St","2019"
"441","Jeffery Blvd & 71st St","2019"
"246","Jeffery Blvd & 76th St","2019"
"274","Karlov Ave & Madison St","2019"
"819","Kedzie Ave & 21st St","2019"
"222","Kedzie Ave & 24th St","2019"
"1250","Kedzie Ave & Bryn Mawr Ave","2019"
"1541","Kedzie Ave & Chicago Ave","2019"
"1938","Kedzie Ave & Foster Ave","2019"
"334","Kedzie Ave & Harrison St","2019"
"1713","Kedzie Ave & Lake St","2019"
"2575","Kedzie Ave & Leland Ave","2019"
